,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4627,Khar West,19.072457500000002,72.8337068,Le Sutra,19.071822808734836,72.82527687395375,Event Space
4628,Khar West,19.072457500000002,72.8337068,Domino's,19.07610587436067,72.83772077741584,Pizza Place
4629,Khar West,19.072457500000002,72.8337068,United Colors of Benetton,19.0771284852764,72.83450356224128,Clothing Store
4630,Khar West,19.072457500000002,72.8337068,U Turn,19.071274382363576,72.83998211729549,Pub
4631,Khar West,19.072457500000002,72.8337068,Veromoda,19.080433470662683,72.83445798844427,Boutique
4632,Khar West,19.072457500000002,72.8337068,Jughead's,19.070596846424028,72.83884033073265,Gastropub
4633,Khar West,19.072457500000002,72.8337068,Only Parathas,19.06959161118686,72.83367947520443,Indian Restaurant
4634,Khar West,19.072457500000002,72.8337068,Cafe Coffee Day,19.07120354126221,72.83600807189941,Coffee Shop
4635,Khar West,19.072457500000002,72.8337068,Khar Gymkhana- Pavilion,19.070088404383295,72.8315482723459,Asian Restaurant
4636,Khar West,19.072457500000002,72.8337068,Manju Dosa,19.07562627781871,72.8311243836952,Snack Place
4637,Khar West,19.072457500000002,72.8337068,The Korner House,19.07198926217161,72.82555560695286,New American Restaurant
4638,Khar West,19.072457500000002,72.8337068,Tommy Hilfiger,19.076816968976672,72.83655720582995,Clothing Store
4639,Khar West,19.072457500000002,72.8337068,Shree Krishna Chhaya,19.070510486830262,72.83881945792898,Indian Restaurant
4640,Khar West,19.072457500000002,72.8337068,Kosmic,19.071228770265172,72.83977336200385,Indian Restaurant
4641,Khar West,19.072457500000002,72.8337068,The Hangover,19.071142047800016,72.83956151543107,Lounge
4642,Khar West,19.072457500000002,72.8337068,Fatkong Restaurant,19.07874382787301,72.83780638425937,Chinese Restaurant
4643,Khar West,19.072457500000002,72.8337068,Powerhouse Gym,19.07842882858914,72.83480374691828,Gym
4644,Khar West,19.072457500000002,72.8337068,Coffee By Di Bella,19.078608169160958,72.83777782612522,Coffee Shop
4645,Khar West,19.072457500000002,72.8337068,Cafe Coffee Day,19.074861526489258,72.82667541503906,Café
4646,Khar West,19.072457500000002,72.8337068,Thalassa,19.075005,72.82705,Mediterranean Restaurant
4647,Khar West,19.072457500000002,72.8337068,The Habitat,19.070498,72.83983,Amphitheater
4648,Khar West,19.072457500000002,72.8337068,Mirzaghalib & The Indian Food,19.069035591794812,72.84020772866329,Indian Restaurant
4649,Khar West,19.072457500000002,72.8337068,The Looney The Lover & The Poet,19.074899,72.826584,Café
4650,Khar West,19.072457500000002,72.8337068,Samudra,19.074924615550028,72.82651110328405,Asian Restaurant
4651,Khar West,19.072457500000002,72.8337068,Dandpada,19.07494781762232,72.82647351083006,Scenic Lookout
4652,Khar West,19.072457500000002,72.8337068,Khar Subway,19.075422995994874,72.84204250331179,Metro Station
4653,Khar West,19.072457500000002,72.8337068,Guru,19.075329676684404,72.84208866098622,Boutique
4654,Khar West,19.072457500000002,72.8337068,Food King Hotel,19.075448148603133,72.8423072643259,Indian Restaurant
4655,Kharghar,19.052529800000002,73.07351109999999,Central Park Kharghar,19.055506132095168,73.07212829589844,Theme Park
4656,Kharghar,19.052529800000002,73.07351109999999,Natural Ice Cream,19.047428557462627,73.06935678135548,Ice Cream Shop
4657,Kharghar,19.052529800000002,73.07351109999999,Shilp Chowk,19.04749677022669,73.07008537269499,Outdoor Sculpture
4658,Kharghar,19.052529800000002,73.07351109999999,Domino's Pizza,19.047,73.072,Pizza Place
4659,Khopoli,18.787747,73.34381850000001,Gold Cinemas,18.78811491886054,73.34216337222355,Movie Theater
4660,Khopoli,18.787747,73.34381850000001,Khopoli bus stand,18.786146839897416,73.34294634701082,Bus Station
4661,Khopoli,18.787747,73.34381850000001,Khopoli Railway Station,18.788708123026,73.3458423614502,Train Station
4662,Khopoli,18.787747,73.34381850000001,HM Super Market - Hastimal Manikchand,18.78560461096542,73.34350172006559,Department Store
4663,Koperkhairane,19.1000811,72.9983561,Zenzibu Da Sky Bizarre,19.101409644162217,73.00397797335737,Lounge
4664,Koperkhairane,19.1000811,72.9983561,Spices,19.105165745871346,73.00314913213835,Diner
4665,Koperkhairane,19.1000811,72.9983561,Hotel Victoria - Oriental & Thai - Kopar Khairane,19.098242603335027,73.00510840452593,Thai Restaurant
4666,Koperkhairane,19.1000811,72.9983561,Domino's Pizza,19.107606960983205,73.00230622265134,Pizza Place
4667,Koperkhairane,19.1000811,72.9983561,D Mart Kopar Khairane,19.099174245167355,73.00494089361,Department Store
4668,Koperkhairane,19.1000811,72.9983561,Cafe Coffee Day CCD koparkhairne,19.09900064013602,73.00396229439762,Coffee Shop
4669,Koperkhairane,19.1000811,72.9983561,Gulab Sons Dairy,19.10190840419971,73.00383993128725,Dessert Shop
4670,Kopri,19.0890741,73.01184959999999,Pronto Pasta and Noodles,19.08812856983036,73.00442692649528,Italian Restaurant
4671,Kopri,19.0890741,73.01184959999999,Health Juice And Fast Food,19.088217862533423,73.0042337278018,Juice Bar
4672,Kopri,19.0890741,73.01184959999999,Bhagat Tarachand,19.090017379660473,73.0050624129272,Indian Restaurant
4673,Kopri,19.0890741,73.01184959999999,Baskin Robins,19.089207383066416,73.00465503233822,Ice Cream Shop
4674,Kopri,19.0890741,73.01184959999999,Naturals Ice Cream Parlor,19.087704137279456,73.00381347640538,Ice Cream Shop
4675,Kopri,19.0890741,73.01184959999999,Health Juice Centre,19.08830056832826,73.00425810335697,Snack Place
4676,Kopri,19.0890741,73.01184959999999,Amar Fast Food & Restaurant,19.082771562542945,73.00564598627165,Snack Place
4677,Kopri,19.0890741,73.01184959999999,Royal Oak Brewery,19.0823077647744,73.00606189043162,Brewery
4678,Kopri,19.0890741,73.01184959999999,Cafe Coffee Day,19.09280065155722,73.01749872070346,Café
4679,Kopri,19.0890741,73.01184959999999,Domino's Pizza,19.09388896474858,73.00568985846489,Pizza Place
4680,Kopri,19.0890741,73.01184959999999,Fortune Select Exotica Hotel Navi Mumbai,19.085742223412097,73.00820137870538,Hotel
4681,Kopri,19.0890741,73.01184959999999,Talwalkars Gym,19.090262345656228,73.00974980496929,Gym
4682,Kopri,19.0890741,73.01184959999999,Fortune Select Exotica Hotel Mumbai,19.085834968279656,73.00818730650448,Gym
4683,Kopri,19.0890741,73.01184959999999,Royal Oak,19.082108333742976,73.00597804037533,Beer Garden
4684,Kopri,19.0890741,73.01184959999999,Big Cinema,19.08481396646335,73.00738587337767,Multiplex
4685,Kopri,19.0890741,73.01184959999999,Gelato Italiano,19.09069376973423,73.0051199360805,Dessert Shop
4686,Kopri,19.0890741,73.01184959999999,The Ice-cream Bakery (TiB),19.08917030247328,73.00486380428197,Ice Cream Shop
4687,Kopri,19.0890741,73.01184959999999,Cad-B,19.08816167687909,73.00448627691532,Dessert Shop
4688,Kopri,19.0890741,73.01184959999999,Maharaja Thaal,19.083145800629683,73.00583489067157,Gujarati Restaurant
4689,Kopri,19.0890741,73.01184959999999,Kailash Parbat,19.082739,73.00608,Chaat Place
4690,Kurla (East),19.062894399999998,72.8825604,Kurla Bus Stand,19.067348622208396,72.87891968632321,Bus Station
4691,Kurla (East),19.062894399999998,72.8825604,Workout Gym,19.06941525300555,72.88023497639301,Gym
4692,Kurla (East),19.062894399999998,72.8825604,Timberland,19.06436906386925,72.8748893737793,Shoe Store
4693,Kurla (East),19.062894399999998,72.8825604,Sion Railway station,19.06475536277248,72.8734565407671,Train Station
4694,Kurla (East),19.062894399999998,72.8825604,Tilak Nagar Railway Station,19.066077258577472,72.89079741841853,Train Station
4695,Kurla (west),19.068602600000002,72.876583,The Bar Stock Exchange,19.071165828845604,72.87635864580997,Bar
4696,Kurla (west),19.068602600000002,72.876583,Sofitel Mumbai BKC,19.067628414049473,72.86949888814853,Hotel
4697,Kurla (west),19.068602600000002,72.876583,Hitchki,19.069729972809867,72.86976115276019,Bar
4698,Kurla (west),19.068602600000002,72.876583,Masala Library,19.068930524673345,72.86973766149534,Indian Restaurant
4699,Kurla (west),19.068602600000002,72.876583,Starbucks Coffee: A Tata Alliance,19.069457203343983,72.86937454370329,Coffee Shop
4700,Kurla (west),19.068602600000002,72.876583,Smoke House Deli (BKC),19.068783355242363,72.86966541181835,Deli / Bodega
4701,Kurla (west),19.068602600000002,72.876583,Trident,19.06680832992521,72.86746828365813,Hotel
4702,Kurla (west),19.068602600000002,72.876583,Busago,19.069057661705134,72.87024132614721,Thai Restaurant
4703,Kurla (west),19.068602600000002,72.876583,PizzaExpress BKC,19.069460981035068,72.86934770956003,Pizza Place
4704,Kurla (west),19.068602600000002,72.876583,24 Shisha Lounge,19.072409559257267,72.87019369034155,Lounge
4705,Kurla (west),19.068602600000002,72.876583,Delhi Zaika,19.077053790599823,72.87826023582745,Indian Restaurant
4706,Kurla (west),19.068602600000002,72.876583,Jyran,19.06831526915627,72.86906455874589,Indian Restaurant
4707,Kurla (west),19.068602600000002,72.876583,pizza hut,19.069415485120437,72.86836409583306,Pizza Place
4708,Kurla (west),19.068602600000002,72.876583,Pondicherry - SOFITEL,19.067817135530817,72.86934445013748,Diner
4709,Kurla (west),19.068602600000002,72.876583,Pizza Hut,19.0759837,72.8776559,Pizza Place
4710,Kurla (west),19.068602600000002,72.876583,Tuskers,19.067460769707303,72.8693166979065,Indian Restaurant
4711,Kurla (west),19.068602600000002,72.876583,Trident Spa & Fitness Centre,19.066664820283975,72.8680214029771,Spa
4712,Kurla (west),19.068602600000002,72.876583,Costa Coffee,19.073535472373308,72.87251619807277,Coffee Shop
4713,Kurla (west),19.068602600000002,72.876583,Nawab Sheek Corner,19.07693329253323,72.87826039034451,Middle Eastern Restaurant
4714,Kurla (west),19.068602600000002,72.876583,Kurla Bus Stand,19.067348622208396,72.87891968632321,Bus Station
4715,Kurla (west),19.068602600000002,72.876583,Workout Gym,19.06941525300555,72.88023497639301,Gym
4716,Kurla (west),19.068602600000002,72.876583,"Subway, BKC",19.069463008159122,72.86819518982846,Sandwich Place
4717,Kurla (west),19.068602600000002,72.876583,Pizza Hut,19.069775757679572,72.86811708522015,Performing Arts Venue
4718,Kurla (west),19.068602600000002,72.876583,Kapadia Nagar Ground,19.07384767127251,72.87099895030481,Garden Center
4719,Kurla (west),19.068602600000002,72.876583,Sbarro,19.07598304748535,72.87765502929688,Italian Restaurant
4720,Kurla (west),19.068602600000002,72.876583,Mithi Nadi,19.07600537936254,72.87467955769098,River
4721,Kurla (west),19.068602600000002,72.876583,Aman Hotel ( Baba Seekh Paratha Corner),19.075120052523285,72.8722623626078,BBQ Joint
4722,Kurla (west),19.068602600000002,72.876583,Apparel Prints,19.075499375557023,72.87239340106817,Clothing Store
4723,Kurla (west),19.068602600000002,72.876583,Gym,19.060713303260663,72.872573887914,Yoga Studio
4724,Lalbaug,18.9914237,72.83645870000001,Lalbaug,18.991976392250358,72.83622079646518,Plaza
4725,Lalbaug,18.9914237,72.83645870000001,Ladu Samrat,18.994526327955356,72.83657359834994,Indian Restaurant
4726,Lalbaug,18.9914237,72.83645870000001,Kebabs & Kurries,18.997937687421697,72.83763946175854,Indian Restaurant
4727,Lalbaug,18.9914237,72.83645870000001,ITC Grand Central,18.998468844862458,72.83843278884888,Hotel
4728,Lalbaug,18.9914237,72.83645870000001,Starbucks Coffee,18.994788,72.831275,Coffee Shop
4729,Lalbaug,18.9914237,72.83645870000001,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
4730,Lalbaug,18.9914237,72.83645870000001,Hornby's Pavilion,18.998140784419405,72.83841899820239,Restaurant
4731,Lalbaug,18.9914237,72.83645870000001,Madira Bar and Restaurant,18.998864800668567,72.83956886268894,Indian Restaurant
4732,Lalbaug,18.9914237,72.83645870000001,Jai hind cinema (Mukta A2),18.985985345962266,72.83559514345953,Multiplex
4733,Lalbaug,18.9914237,72.83645870000001,McDonald's,18.986870135572097,72.83523992036618,Fast Food Restaurant
4734,Lalbaug,18.9914237,72.83645870000001,7 Spice - Chinese Restaurant,18.995603027509095,72.83906022381811,Chinese Restaurant
4735,Lalbaug,18.9914237,72.83645870000001,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
4736,Lalbaug,18.9914237,72.83645870000001,Dublin,18.99773741470873,72.83773658659031,Bar
4737,Lalbaug,18.9914237,72.83645870000001,Status,18.997145939504875,72.8305459332602,Indian Restaurant
4738,Lalbaug,18.9914237,72.83645870000001,Cafe Coffee Day,18.9987729512609,72.83956578504966,Coffee Shop
4739,Lalbaug,18.9914237,72.83645870000001,Chinchpokli Railway Station,18.987600389874835,72.8327530932732,Train Station
4740,Lalbaug,18.9914237,72.83645870000001,Club Peninsula,18.99847964583255,72.83986154321647,Gym / Fitness Center
4741,Lalbaug,18.9914237,72.83645870000001,U Studioss,18.998771248395308,72.83968092451546,Recording Studio
4742,Lalbaug,18.9914237,72.83645870000001,Cotton Green Railway Station,18.986664490743028,72.84320221222806,Train Station
4743,Lalbaug,18.9914237,72.83645870000001,Gills,18.9865331988137,72.84332914520665,Plaza
4744,Lalbaug,18.9914237,72.83645870000001,Monginis Cake Shop,18.985730251603496,72.8427233281217,Bakery
4745,Laxmi Nagar,19.0908037,72.9167981,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant
4746,Laxmi Nagar,19.0908037,72.9167981,Abhinandan Dining Bar,19.09636091375095,72.9152250388655,Diner
4747,Laxmi Nagar,19.0908037,72.9167981,R City Mall,19.09932003159513,72.91671410367032,Shopping Mall
4748,Laxmi Nagar,19.0908037,72.9167981,Urban Tadka,19.099458499841138,72.91621488465196,Indian Restaurant
4749,Laxmi Nagar,19.0908037,72.9167981,Meghdoot,19.08716473741727,72.90859737102743,Indian Restaurant
4750,Laxmi Nagar,19.0908037,72.9167981,Inox,19.099605479954676,72.91617311152032,Multiplex
4751,Laxmi Nagar,19.0908037,72.9167981,Banana Leaf,19.099694589434694,72.91691102050977,Vegetarian / Vegan Restaurant
4752,Laxmi Nagar,19.0908037,72.9167981,Kidzania Mumbai,19.099646649477826,72.91686205087952,Theme Park
4753,Laxmi Nagar,19.0908037,72.9167981,Starbucks,19.09404994990496,72.92228649830228,Coffee Shop
4754,Laxmi Nagar,19.0908037,72.9167981,Indigo Deli,19.09957115199682,72.91684246664703,Diner
4755,Laxmi Nagar,19.0908037,72.9167981,Taco Bell,19.099378650367843,72.91659594152773,Fast Food Restaurant
4756,Laxmi Nagar,19.0908037,72.9167981,Shvatra,19.099553116334707,72.91611662550383,Indian Restaurant
4757,Laxmi Nagar,19.0908037,72.9167981,Decathlon R-City,19.099608550714212,72.91547332142528,Sporting Goods Shop
4758,Laxmi Nagar,19.0908037,72.9167981,Food court,19.099358871074045,72.91664471722405,Food & Drink Shop
4759,Laxmi Nagar,19.0908037,72.9167981,Marks & Spencer,19.09938491941471,72.9167163606767,Clothing Store
4760,Laxmi Nagar,19.0908037,72.9167981,Spirit,19.095601763867812,72.91450782448825,Lounge
4761,Laxmi Nagar,19.0908037,72.9167981,Tambi (Veg Restaurant),19.094242612077036,72.91331082752238,Vegetarian / Vegan Restaurant
4762,Laxmi Nagar,19.0908037,72.9167981,Punjab Grill,19.0996443996279,72.91685726161191,Punjabi Restaurant
4763,Laxmi Nagar,19.0908037,72.9167981,Mc Cafe,19.099711258881687,72.91668526404682,Café
4764,Laxmi Nagar,19.0908037,72.9167981,Mamagoto,19.09962842073217,72.91681792628613,Asian Restaurant
4765,Laxmi Nagar,19.0908037,72.9167981,Rainforest,19.09954176806568,72.91614826961302,Restaurant
4766,Laxmi Nagar,19.0908037,72.9167981,Jammin,19.09948121124504,72.91616432876242,Bowling Alley
4767,Laxmi Nagar,19.0908037,72.9167981,Shopper's Stop,19.09967681278199,72.91687178978675,Clothing Store
4768,Laxmi Nagar,19.0908037,72.9167981,Thank God It's Friday,19.099701446920285,72.91651090643886,American Restaurant
4769,Laxmi Nagar,19.0908037,72.9167981,Lifestyle,19.098665922473618,72.91682402695952,Clothing Store
4770,Laxmi Nagar,19.0908037,72.9167981,Café Coffee Day,19.094431906190582,72.9142915631776,Café
4771,Laxmi Nagar,19.0908037,72.9167981,iStore by Reliance Digital,19.09954089957674,72.91605707208984,Electronics Store
4772,Laxmi Nagar,19.0908037,72.9167981,Cafe Coffee Day,19.088776007445052,72.90777358094599,Coffee Shop
4773,Laxmi Nagar,19.0908037,72.9167981,Rajdhani,19.09958707745065,72.91609060882485,Indian Restaurant
4774,Laxmi Nagar,19.0908037,72.9167981,Mainland China,19.09959159878373,72.91684914828984,Chinese Restaurant
4775,Laxmi Nagar,19.0908037,72.9167981,Croma,19.09937689805476,72.91617433263892,Electronics Store
4776,Laxmi Nagar,19.0908037,72.9167981,Le Café,19.099783828039193,72.91646120222727,Café
4777,Laxmi Nagar,19.0908037,72.9167981,Crosswords,19.099354526076937,72.91660612807901,Bookstore
4778,Laxmi Nagar,19.0908037,72.9167981,Sbarro,19.09945453215008,72.91664416756626,Italian Restaurant
4779,Laxmi Nagar,19.0908037,72.9167981,Cafe Coffee Day,19.082554961979902,72.9133283081201,Coffee Shop
4780,Laxmi Nagar,19.0908037,72.9167981,Domino's Pizza,19.099,72.916,Pizza Place
4781,Laxmi Nagar,19.0908037,72.9167981,Cafe Coffee day,19.09934899709255,72.9164770418396,Café
4782,Laxmi Nagar,19.0908037,72.9167981,Dunkin Donuts,19.099370813400842,72.9164026355525,Donut Shop
4783,Laxmi Nagar,19.0908037,72.9167981,Barista,19.0995618195609,72.9166045130825,Café
4784,Laxmi Nagar,19.0908037,72.9167981,Punjab Grill,19.09951942197546,72.91685253381472,Indian Restaurant
4785,Laxmi Nagar,19.0908037,72.9167981,Capresso,19.085511595480558,72.91280836301395,Café
4786,Laxmi Nagar,19.0908037,72.9167981,HDFC Bank,19.088513330782533,72.92339326677555,Bank
4787,Laxmi Nagar,19.0908037,72.9167981,shiv sagar,19.090152218844818,72.90889267045667,Vegetarian / Vegan Restaurant
4788,Laxmi Nagar,19.0908037,72.9167981,The Roa Hotel,19.09044508341402,72.90880580943897,Bed & Breakfast
4789,Laxmi Nagar,19.0908037,72.9167981,Godrej Hubble,19.095210744266858,72.92366530286233,Cafeteria
4790,Laxmi Nagar,19.0908037,72.9167981,Monginis Cake Shop,19.089495721135496,72.9084542934843,Bakery
4791,Laxmi Nagar,19.0908037,72.9167981,Radha Krishna Wine-N-Dine,19.08937822418637,72.9080389882445,Indian Restaurant
4792,Laxmi Nagar,19.0908037,72.9167981,Patel Juice Center,19.088766454927647,72.9077681402992,Juice Bar
4793,Laxmi Nagar,19.0908037,72.9167981,Mulla Juicewala,19.088767327892306,72.90776078657319,Juice Bar
4794,Laxmi Nagar,19.0908037,72.9167981,Ghatkopar Bakery,19.088770148209008,72.90776500175224,Bakery
4795,LBS Marg,19.1781937,72.9446778,Shiv Sagar,19.178752089941806,72.94880775271967,Indian Restaurant
4796,LBS Marg,19.1781937,72.9446778,Rasna Steam Hot,19.18082204778822,72.94031417736666,Snack Place
4797,LBS Marg,19.1781937,72.9446778,Cypruss,19.180718310173404,72.94023454074872,Mountain
4798,LBS Marg,19.1781937,72.9446778,Shloka dining bar,19.181108,72.94623,Wine Bar
4799,LBS Marg,19.1781937,72.9446778,Pop Tate's,19.18381326663926,72.95139439210196,Pub
4800,LBS Marg,19.1781937,72.9446778,Urban Tadka,19.183813963288003,72.95091612210126,Indian Restaurant
4801,LBS Marg,19.1781937,72.9446778,R Steam Hot,19.17568793584445,72.95247687986293,Fast Food Restaurant
4802,LBS Marg,19.1781937,72.9446778,Royal Treat Sip n Dine,19.1716141136215,72.94283560396211,Diner
4803,LBS Marg,19.1781937,72.9446778,"R mall, Mulund west",19.175374657905586,72.95050597942175,Shopping Mall
4804,LBS Marg,19.1781937,72.9446778,Tarkeshwar Snacks & Juice Center,19.17222805054873,72.95067309436331,Snack Place
4805,LBS Marg,19.1781937,72.9446778,Love and Latte,19.17305716300791,72.94139258175719,Coffee Shop
4806,LBS Marg,19.1781937,72.9446778,Naturals Ice Cream,19.171515420122525,72.95012739341136,Dessert Shop
4807,LBS Marg,19.1781937,72.9446778,Timbuctoo,19.18372218581139,72.9508424507379,Bar
4808,LBS Marg,19.1781937,72.9446778,Kalidas Badminton Court,19.17411845495967,72.94887743166991,Athletics & Sports
4809,LBS Marg,19.1781937,72.9446778,"poptates,mulund",19.184165382053404,72.95157289172151,Italian Restaurant
4810,LBS Marg,19.1781937,72.9446778,Maroosh,19.180829294658267,72.94635787333246,Fast Food Restaurant
4811,LBS Marg,19.1781937,72.9446778,Mulund Colony,19.176728993926112,72.93776448897154,Plaza
4812,LBS Marg,19.1781937,72.9446778,R Mall,19.183781419955725,72.95157303958881,Shopping Mall
4813,LBS Marg,19.1781937,72.9446778,Baskin Robbins,19.18064296245575,72.93941700000005,Ice Cream Shop
4814,LBS Marg,19.1781937,72.9446778,Woodlands Retreat,19.17568982936483,72.9436487908259,Indian Restaurant
4815,LBS Marg,19.1781937,72.9446778,Mahakavi Kalidas Natya Mandir,19.173408099128256,72.94901229414637,Theater
4816,LBS Marg,19.1781937,72.9446778,rude Lounge - Mulund,19.17805103312611,72.94431217416673,Lounge
4817,LBS Marg,19.1781937,72.9446778,Sandeep Bar and Restaurant,19.175878496358436,72.95238333475876,Bar
4818,LBS Marg,19.1781937,72.9446778,McDonald's,19.18387784235598,72.95166621880246,Fast Food Restaurant
4819,LBS Marg,19.1781937,72.9446778,Big Cinemas,19.18356093917787,72.95199784306067,Multiplex
4820,LBS Marg,19.1781937,72.9446778,Kirti Mahal,19.175562475011688,72.95257789948663,Indian Restaurant
4821,LBS Marg,19.1781937,72.9446778,The Chocolate Room,19.183840687327727,72.9513823376857,Dessert Shop
4822,LBS Marg,19.1781937,72.9446778,Pizza Hut,19.1838352339889,72.95152319303834,Pizza Place
4823,LBS Marg,19.1781937,72.9446778,"Cafe Chokolade, Mulund (West)",19.179766929209208,72.94185876846313,Café
4824,LBS Marg,19.1781937,72.9446778,China Garden,19.181304280513913,72.94073901420114,Chinese Restaurant
4825,LBS Marg,19.1781937,72.9446778,On the Hills,19.179499712077302,72.94118038520803,Trail
4826,LBS Marg,19.1781937,72.9446778,Subway,19.18380374941282,72.95149484387683,Sandwich Place
4827,LBS Marg,19.1781937,72.9446778,Cafe Coffee Day,19.18082039146523,72.9402537302981,Coffee Shop
4828,LBS Marg,19.1781937,72.9446778,Yogi Hills,19.184414570309087,72.93835415633166,Mountain
4829,LBS Marg,19.1781937,72.9446778,Big Bazar,19.183843964199053,72.94735135122478,Department Store
4830,LBS Marg,19.1781937,72.9446778,Achija Fast Food Hotel,19.17150161805354,72.95030059823549,Fast Food Restaurant
4831,LBS Marg,19.1781937,72.9446778,minus zero degree- ice cream,19.18508397720948,72.94347698912091,Ice Cream Shop
4832,LBS Marg,19.1781937,72.9446778,Johnson Garden,19.185085046030526,72.94347577258588,Park
4833,LBS Marg,19.1781937,72.9446778,Rally Wolf Bus Stop,19.171930596594798,72.94113424654117,Bus Station
4834,LBS Marg,19.1781937,72.9446778,Shabri Chinese Restaurant,19.185563077452613,72.9472017288208,Chinese Restaurant
4835,LBS Marg,19.1781937,72.9446778,World Fitness,19.186095142219344,72.9468842089355,Gym / Fitness Center
4836,LBS Marg,19.1781937,72.9446778,Lifestyle,19.183638917844792,72.95138969070875,Clothing Store
4837,LBS Marg,19.1781937,72.9446778,Planet 'M',19.1839328260471,72.95184394435258,Music Store
4838,LBS Marg,19.1781937,72.9446778,Lions Club Of Mulund (W),19.170484508933594,72.94936408959387,Gym / Fitness Center
4839,Liberty Garden,19.1878315,72.84153381263991,Flags,19.189551321885673,72.84209181798211,Vegetarian / Vegan Restaurant
4840,Liberty Garden,19.1878315,72.84153381263991,Gupta's Bhel and Pani Puri House,19.184526837442483,72.84594600021401,Snack Place
4841,Liberty Garden,19.1878315,72.84153381263991,Infiniti Mall,19.184691641620525,72.83491373062134,Shopping Mall
4842,Liberty Garden,19.1878315,72.84153381263991,Liberty Garden (लिबर्टी गार्डन),19.188200471186196,72.84090009808001,Garden
4843,Liberty Garden,19.1878315,72.84153381263991,ZARA,19.184796133158763,72.83404622418225,Clothing Store
4844,Liberty Garden,19.1878315,72.84153381263991,Sun Moon & Potatoes,19.18900247915675,72.83480297244033,Italian Restaurant
4845,Liberty Garden,19.1878315,72.84153381263991,Slice of Lime,19.189488567072544,72.83471101493896,Bar
4846,Liberty Garden,19.1878315,72.84153381263991,Forever 21,19.184731488227854,72.83458215506651,Clothing Store
4847,Liberty Garden,19.1878315,72.84153381263991,Starbucks,19.184860034555772,72.83426558149793,Coffee Shop
4848,Liberty Garden,19.1878315,72.84153381263991,Mainland China,19.184742888078524,72.83404789814735,Chinese Restaurant
4849,Liberty Garden,19.1878315,72.84153381263991,Zaffran,19.18473196015639,72.8340137857385,Indian Restaurant
4850,Liberty Garden,19.1878315,72.84153381263991,The Laughing Cavalier,19.1892010952294,72.83755927971299,American Restaurant
4851,Liberty Garden,19.1878315,72.84153381263991,Garden Court,19.193474709237773,72.8404098302089,Indian Restaurant
4852,Liberty Garden,19.1878315,72.84153381263991,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
4853,Liberty Garden,19.1878315,72.84153381263991,Score Sports Bar And Grill,19.18669229418936,72.83486442293469,Sports Bar
4854,Liberty Garden,19.1878315,72.84153381263991,OnToes,19.186725613978684,72.83524569023713,Pub
4855,Liberty Garden,19.1878315,72.84153381263991,Sigree Global Grill,19.186365751465278,72.83471936623341,BBQ Joint
4856,Liberty Garden,19.1878315,72.84153381263991,The Coffee Bean & Tea Leaf,19.184780022083306,72.83408049406817,Café
4857,Liberty Garden,19.1878315,72.84153381263991,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
4858,Liberty Garden,19.1878315,72.84153381263991,Jugheads's,19.189302390703208,72.83450496590007,Pub
4859,Liberty Garden,19.1878315,72.84153381263991,Buckets And Tuckets Infiniti Malad,19.184771471378408,72.834111667551,Burrito Place
4860,Liberty Garden,19.1878315,72.84153381263991,MM Mithaiwala,19.187322768314154,72.84816408842813,Dessert Shop
4861,Liberty Garden,19.1878315,72.84153381263991,Aaron's Bake n Brew House,19.195549538472665,72.8375071841811,Coffee Shop
4862,Liberty Garden,19.1878315,72.84153381263991,Bikaji Food Junxon,19.18702986611455,72.83566112058648,Asian Restaurant
4863,Liberty Garden,19.1878315,72.84153381263991,Hotel Sai Palace Grand,19.189392175564436,72.83532981140769,Bed & Breakfast
4864,Liberty Garden,19.1878315,72.84153381263991,Moktu Momo,19.184735022277756,72.83408594343109,Dim Sum Restaurant
4865,Liberty Garden,19.1878315,72.84153381263991,Stacks And Racks,19.181194481615407,72.83618911290384,BBQ Joint
4866,Liberty Garden,19.1878315,72.84153381263991,California Pizza Kitchen,19.184672892530045,72.83402180106827,Pizza Place
4867,Liberty Garden,19.1878315,72.84153381263991,Peoples Gym,19.191125971916442,72.8339159488678,Gym
4868,Liberty Garden,19.1878315,72.84153381263991,Natural Ice Cream,19.192215870881057,72.84362389818335,Ice Cream Shop
4869,Liberty Garden,19.1878315,72.84153381263991,Mad Over Donuts,19.18474868986195,72.83412572534813,Donut Shop
4870,Liberty Garden,19.1878315,72.84153381263991,Cinemax,19.184770220492375,72.83405522979507,Multiplex
4871,Liberty Garden,19.1878315,72.84153381263991,Silver Oaks,19.190726723193162,72.83716016186091,Restaurant
4872,Liberty Garden,19.1878315,72.84153381263991,Vero Moda,19.184839047178507,72.8342632567662,Women's Store
4873,Liberty Garden,19.1878315,72.84153381263991,Steve Madden,19.18462596235419,72.83461677349975,Shoe Store
4874,Liberty Garden,19.1878315,72.84153381263991,Cafe Moshe's,19.184810224070915,72.83407095716967,Café
